Goat_id,Note_date,Message
10323,21:12.4,New Tag: 17211B
10324,26:40.6,New Tag: 18086A
10325,27:49.7,New Tag: 18086B
10326,30:30.0,New Tag: 20245S
10327,34:37.4,New Tag: 18120S
10328,42:21.4,New Tag: 2296A
10329,44:35.2,New Tag: 2296B
10330,49:45.7,New Tag: 17030S
10273,57:52.2,Previous Tag: 19057A
10273,57:52.5,New Tag: 19057S
10331,59:42.1,New Tag: 19237A
10332,01:29.6,New Tag: 19237B
10333,07:59.3,New Tag: 20239A
10334,08:51.7,New Tag: 20239B
10221,18:28.6,Previous Tag: 18056D
10221,18:28.9,New Tag: 16029AG
10281,20:05.1,Previous Tag: 20244D
10281,20:05.4,New Tag: 16029BG
10335,22:27.8,New Tag: 21061S
10240,26:43.1,Previous Tag: 20195A
10240,26:43.4,New Tag: 20195S
10241,27:29.8,Previous Tag: 20195B
10241,27:30.1,New Tag: 20195BR
10241,27:40.4,Bottle baby poppy
10336,38:45.1,New Tag: 17069AG
10336,40:57.4,Previous Tag: 17069AG
10336,40:57.8,New Tag: 17069A
10337,43:16.8,New Tag: 17069B
10338,51:31.3,New Tag: 18273A
10339,53:25.2,New Tag: 18273B
10340,56:17.9,New Tag: 19171A
10341,57:07.2,New Tag: 19171B
10342,02:20.0,New Tag: 18071C
10343,03:21.5,New Tag: 18071D
10344,04:13.9,New Tag: 18071E
10345,06:32.6,New Tag: 16280A
10346,07:40.0,New Tag: 16280B
10347,10:13.5,New Tag: 21036S
10348,12:30.3,New Tag: 17213S
10349,26:49.7,New Tag: 20139AG
10350,30:13.9,New Tag: 20139BG
10088,41:21.7,Previous Tag: 18236D
10088,41:22.0,New Tag: 19204BG
9961,43:59.0,Previous Tag: 19081E
9961,43:59.4,New Tag: 19204A
10051,24:28.8,Bottle baby
10356,37:00.4,New Tag: 17115AG
10357,38:09.9,New Tag: 17115B
10358,46:43.0,New Tag: 20092A
10359,48:16.3,New Tag: 20092B
10360,04:03.8,New Tag: 19006A
10361,08:11.3,New Tag: 19006B
10362,15:50.9,New Tag: 19216A
10363,16:39.4,New Tag: 19216B
10364,22:46.3,New Tag: 16066A
10365,24:57.3,New Tag: 16066B
10366,30:34.6,New Tag: 20015A
10367,31:25.0,New Tag: 20015B
10368,00:01.2,New Tag: 19223A
10369,00:57.1,New Tag: 19223B
10370,07:57.6,New Tag: 20174A
10371,08:35.0,New Tag: 20174B
10373,15:58.0,New Tag: 20085A
10374,16:44.0,New Tag: 20085B
10375,25:50.6,New Tag: 21013A
10376,26:32.5,New Tag: 21013B
10377,32:58.1,New Tag: 20124A
10378,34:30.6,New Tag: 20124B
10379,39:28.5,New Tag: 20248A
10380,40:33.2,New Tag: 20248B
10381,47:06.8,New Tag: 18165A
10382,47:53.3,New Tag: 18165B
10383,12:41.3,New Tag: 20081A
9970,13:25.6,Previous Tag: 16174A
9970,13:25.9,New Tag: 20081BG
10384,29:22.8,New Tag: 18211A
10315,30:46.3,Previous Tag: 18261B
10315,30:46.6,New Tag: 18211BG
10241,47:00.1,Poppys REAL number 17397c
10385,49:43.3,New Tag: 17395A
10386,50:28.3,New Tag: 17397B
10387,55:03.7,New Tag: 20155A
10388,55:36.6,New Tag: 20155B
10389,04:08.7,New Tag: 16014C
10390,05:12.0,New Tag: 16014D
10391,06:00.6,New Tag: 16014E
10392,38:44.6,New Tag: 16078A
10393,41:27.7,New Tag: 16078B
10394,01:50.9,New Tag: 19243A
10395,02:36.2,New Tag: 19243B
10396,21:25.1,New Tag: 20028A
10039,29:54.8,Previous Tag: 20116A
10039,29:55.1,New Tag: 20028BG
10397,31:42.4,New Tag: 21018A
10398,32:56.0,New Tag: 21018B
10399,25:20.9,New Tag: 16294BR
10399,26:43.1,Bottle baby
10400,03:27.7,New Tag: 19096A
10401,04:57.8,New Tag: 19096B
10402,06:30.5,New Tag: 21017A
10403,07:35.4,New Tag: 21017B
10404,10:03.1,New Tag: 21067S
10405,19:01.7,New Tag: 21037A
10282,20:35.2,Previous Tag: 20244E
10282,20:35.5,New Tag: 21037BG
10406,23:35.5,New Tag: 19107S
10407,25:45.0,New Tag: 20140A
10408,26:35.7,New Tag: 20140B
10409,30:12.5,New Tag: 21043A
10410,31:23.8,New Tag: 21043B
10411,34:53.5,New Tag: 20187A
10412,35:43.8,New Tag: 20187B
10413,41:38.3,New Tag: 21020S
10414,44:31.4,New Tag: 21003A
10415,45:12.1,New Tag: 21003B
6056,49:22.8,Previous EID: 964001023946369
6056,49:23.1,New EID: 964001040248878
10416,51:09.3,New Tag: 19165A
10417,52:20.1,New Tag: 19165B
10418,54:59.2,New Tag: 21029A
10419,55:38.3,New Tag: 21029B
10420,57:52.9,New Tag: 18231A
10421,58:34.9,New Tag: 18231B
5205,59:16.9,Previous EID: 964001017737743
5205,59:17.2,New EID: 964001040248883
10422,04:59.4,New Tag: 19091AG
10314,06:32.3,Previous Tag: 18261A
10314,06:32.6,New Tag: 19091BG
10423,17:08.0,New Tag: 20209A
10424,17:42.4,New Tag: 20209B
10430,09:35.9,New Tag: 19217A
10431,10:18.9,New Tag: 19217B
10432,13:08.8,New Tag: 20181A
10433,13:49.5,New Tag: 20181B
10434,15:24.0,New Tag: 21002A
10435,16:50.5,New Tag: 21002B
10436,18:36.2,New Tag: 21000A
10437,19:11.3,New Tag: 21000B
10438,22:01.9,New Tag: 17129A
10439,22:57.7,New Tag: 17129B
10366,27:59.6,Previous Tag: 20015A
10366,28:00.0,New Tag: 15024AG
10367,28:52.0,Previous Tag: 20015B
10367,28:52.3,New Tag: 15024BG
8040,31:13.7,Previous EID: 964001027784592
8040,31:14.0,New EID: 964001040248897
10440,34:33.1,New Tag: 18014S
10441,43:37.0,New Tag: 19169A
10442,44:18.1,New Tag: 19169B
8475,31:37.0,bad graft mom
9991,58:01.0,bottle baby removed from graft
10356,36:36.0,graft removed from 17115
4161,30:44.0,bad graft mom
10444,06:34.3,New Tag: 20118A
10445,07:20.8,New Tag: 20118B
10446,10:10.0,New Tag: 20136A
10447,11:03.4,New Tag: 20136B
10448,14:39.8,New Tag: 20214A
10449,15:53.1,New Tag: 20214B
10450,20:07.7,New Tag: 16205A
10451,20:49.6,New Tag: 16205B
10452,20:13.9,New Tag: 17218S
10453,21:41.3,New Tag: 19134S
10454,25:31.9,New Tag: 19076A
10455,26:34.8,New Tag: 19076B
10239,48:55.0,b0ttle baby
10135,00:27.0,bottle baby
10388,55:26.0,bottle baby
10456,34:41.5,New Tag: 20163A
10457,35:49.6,New Tag: 20163B
10458,38:32.6,New Tag: 21091A
10459,38:58.5,New Tag: 21091B
10460,34:26.4,New Tag: 18125A
10461,36:08.8,New Tag: 18125B
10462,39:59.1,New Tag: 18177S
10463,50:50.5,New Tag: 17270A
10464,53:33.0,New Tag: 17270B
7220,51:18.1,Lplp:p:ppl
10464,52:22.0,bottle baby
10468,54:37.3,New Tag: 19022S
10469,01:07.6,New Tag: 19193S
10470,05:36.5,New Tag: 20235A
10464,12:17.0,Previous Tag: 17270BR
10464,12:17.3,New Tag: 20235BG
10471,16:33.1,New Tag: 20032A
10472,17:11.4,New Tag: 20032B
10473,23:23.1,New Tag: 17260A
9991,27:50.6,Previous Tag: 21006BR
9991,27:51.0,New Tag: 17260BG
10474,29:55.0,New Tag: 19035A
10475,30:41.3,New Tag: 19035B
10476,35:54.5,New Tag: 20038S
10477,42:30.6,New Tag: 20099S
10478,45:09.3,New Tag: 19070A
10479,45:42.6,New Tag: 19070B
10480,49:12.8,New Tag: 20062A
10481,49:42.6,New Tag: 20062B
10484,24:49.6,New Tag: 21011A
10485,25:41.6,New Tag: 21011B
10486,29:22.8,New Tag: 20200A
10487,30:08.8,New Tag: 20200B
10488,33:55.4,New Tag: 21051S
10489,36:28.7,New Tag: 20141S
10490,38:57.1,New Tag: 17180A
10491,39:40.5,New Tag: 17180B
10492,43:09.6,New Tag: 20069A
10493,44:25.9,New Tag: 20069B
10494,47:44.6,New Tag: 16017A
10495,48:39.3,New Tag: 16017B
10496,53:39.3,New Tag: 19206A
10497,54:28.5,New Tag: 19206B
5041,56:57.4,Previous EID: 964001017737620
5041,56:57.8,New EID: 964001040248950
10498,01:45.3,New Tag: 20241S
10499,04:30.4,New Tag: 21046A
10500,05:30.8,New Tag: 21046B
8870,38:38.0,no death info
10501,10:20.4,New Tag: 18191A
10502,11:09.3,New Tag: 18191B
10503,14:11.7,New Tag: 19002S
10504,17:04.6,New Tag: 16076A
10505,17:51.3,New Tag: 16076B
10506,20:42.1,New Tag: 17089A
10507,21:47.2,New Tag: 17089B
10483,41:41.9,Previous Tag: 23DWOT16100
10483,41:42.3,New Tag: 23DWOT16100A
4177,26:31.3,Baby might not hers
10291,29:59.2,Previous Tag: 20049A
10291,29:59.6,New Tag: 16100AG
10292,31:46.0,Previous Tag: 20049B
10292,31:46.3,New Tag: 16100BG
10509,35:02.0,New Tag: 19203A
10510,36:14.2,New Tag: 19203B
10307,39:58.9,Previous Tag: 16106C
10307,39:59.3,New Tag: 17221AG
10391,42:41.9,Previous Tag: 16014E
10391,42:42.3,New Tag: 17221BG
10511,47:02.3,New Tag: 21047A
10512,47:47.2,New Tag: 21047BG
10513,50:28.8,New Tag: 20031A
10514,51:43.2,New Tag: 20031B
10515,56:25.4,New Tag: 19083A
10516,57:07.5,New Tag: 19083B
3916,01:06.8,Previous EID: 964001016062154
3916,01:07.0,New EID: 964001040248969
10517,02:57.3,New Tag: 17336A
10518,04:33.5,New Tag: 17336B
10519,07:46.0,New Tag: 21079A
10520,09:04.0,New Tag: 21079B
10521,15:16.3,New Tag: 19221S
10522,22:21.7,New Tag: 18156S
10523,24:25.8,New Tag: 17339A
10524,25:06.0,New Tag: 17339B
10525,27:23.7,New Tag: 18267A
10526,28:05.8,New Tag: 18267B
10528,01:42.9,New Tag: 18141C
10529,02:42.4,New Tag: 18141D
10530,03:20.0,New Tag: 18141E
10531,07:14.2,New Tag: 20068S
10532,10:29.4,New Tag: 19248A
10533,11:04.6,New Tag: 19248B
10534,15:26.3,New Tag: 16146A
10535,16:03.7,New Tag: 16146B
10536,18:12.5,New Tag: 19162A
10537,18:54.1,New Tag: 19162B
10538,22:42.9,New Tag: 19195A
10070,24:49.8,Previous Tag: 20242C
10070,24:50.2,New Tag: 19195BG
10539,32:52.5,New Tag: 21057C
10540,33:55.2,New Tag: 21057D
10541,34:57.7,New Tag: 21057E
10542,39:54.3,New Tag: 19084A
10543,40:34.3,New Tag: 19084B
10544,45:49.6,New Tag: 21098A
10545,46:35.0,New Tag: 21098B
10546,49:25.5,New Tag: 19213S
10550,46:51.4,New Tag: 21071C
10551,48:16.8,New Tag: 21071D
10552,48:57.6,New Tag: 21071E
10553,53:23.1,New Tag: 17296C
10554,53:53.8,New Tag: 17296D
10555,54:23.3,New Tag: 17296E
10556,58:42.1,New Tag: 20098S
10557,02:51.8,New Tag: 21072A
10558,03:46.8,New Tag: 21072B
10559,14:10.3,New Tag: 20002S
10560,35:36.0,New Tag: 19098A
10561,36:22.5,New Tag: 19098B
10562,50:16.2,New Tag: 21075A
10563,51:06.3,New Tag: 21075B
10564,57:29.0,New Tag: 21040S
10565,00:10.8,New Tag: 18024A
10566,00:49.9,New Tag: 18024B
10567,07:20.2,New Tag: 17253A
10568,08:47.1,New Tag: 17253B
10569,12:59.4,New Tag: 19182A
10570,13:36.9,New Tag: 19182B
10571,32:39.6,New Tag: 19014A
10572,33:17.3,New Tag: 19014B
10573,38:16.4,New Tag: 20208A
10574,39:02.4,New Tag: 20208B
10575,47:08.4,New Tag: 19167A
10576,49:32.1,New Tag: 19167B
10577,53:22.2,New Tag: 17611A
10578,53:59.3,New Tag: 17611B
10579,00:38.0,New Tag: 17496A
10580,01:13.2,New Tag: 17496B
10581,05:22.2,New Tag: 17010S
10582,11:22.5,New Tag: 20064S
10583,20:22.9,New Tag: 17045C
10584,21:01.0,New Tag: 17045D
10585,21:32.8,New Tag: 17045E
10589,26:18.4,New Tag: 18110S
10590,35:07.3,New Tag: 19092A
10591,36:38.6,New Tag: 19092B
10592,42:54.8,New Tag: 17181C
10593,44:20.4,New Tag: 17181D
10594,45:25.7,New Tag: 17181E
10595,48:47.2,New Tag: 19239A
10596,49:48.2,New Tag: 19239B
10597,53:05.3,New Tag: 20190A
10598,54:27.5,New Tag: 20190B
10599,59:05.4,New Tag: 18247A
10600,00:06.3,New Tag: 18247B
10601,08:43.4,New Tag: 16104A
10602,10:40.3,New Tag: 16104BG
10603,15:43.6,New Tag: 21066A
10604,19:52.5,New Tag: 21066B
10605,37:59.3,New Tag: 19225B
10606,42:17.8,New Tag: 19225B
10607,44:34.4,New Tag: 19124A
10608,45:30.5,New Tag: 19124B
10609,51:04.1,New Tag: 15034A
10610,52:13.9,New Tag: 15034B
10611,56:50.3,New Tag: 19018A
10612,57:50.7,New Tag: 19018B
10613,42:06.7,New Tag: 21015A
10614,43:23.8,New Tag: 21015B
10615,47:15.4,New Tag: 19215C
10616,48:38.9,New Tag: 19215D
10617,49:40.2,New Tag: 19215E
10618,56:43.1,New Tag: 20027B
10618,56:54.3,Previous Tag: 20027B
10618,56:54.6,New Tag: 20027A
10619,58:16.9,New Tag: 20027B
10620,02:28.5,New Tag: 18073A
10621,03:37.5,New Tag: 18073B
10622,08:58.6,New Tag: 21027A
10623,10:06.2,New Tag: 21027B
10624,15:21.3,New Tag: 16295A
10625,16:11.1,New Tag: 16295B
10626,19:39.2,New Tag: 17491A
10627,21:22.0,New Tag: 17491B
10628,27:33.1,New Tag: 19166A
10629,28:31.9,New Tag: 19166B
5962,34:44.3,Previous EID: 964001023946066
5962,34:44.6,New EID: 964001040249096
10630,40:17.9,New Tag: 20014AG
10631,41:33.7,New Tag: 20014B
10632,20:47.3,New Tag: 19100A
10633,22:24.1,New Tag: 19100B
10634,26:51.8,New Tag: 21090A
10635,28:13.6,New Tag: 21090B
10636,50:38.1,New Tag: 20236SG
10637,54:42.4,New Tag: 19144A
10638,55:51.0,New Tag: 19144B
10639,58:10.0,New Tag: 20129A
10640,00:30.1,New Tag: 20129B
10641,03:28.3,New Tag: 18136A
10642,06:07.4,New Tag: 18136B
10643,15:20.7,New Tag: 16004C
10644,16:32.5,New Tag: 16004D
10645,18:50.5,New Tag: 16004E
10646,22:30.0,New Tag: 16290S
10647,27:11.2,New Tag: 19103A
10648,28:24.3,New Tag: 19103B
10649,31:38.6,New Tag: 20237A
10650,32:25.4,New Tag: 20237B
10651,37:01.4,New Tag: 19039A
10652,38:03.9,New Tag: 19039B
10653,40:47.6,New Tag: 20186S
10654,43:35.9,New Tag: 15035S
10655,51:01.8,New Tag: 17029A
10656,51:57.9,New Tag: 17029B
10657,57:15.4,New Tag: 16091A
10658,58:10.8,New Tag: 16091B
10659,00:39.3,New Tag: 19003A
10660,01:26.2,New Tag: 19003B
10662,33:33.9,New Tag: 20024A
10555,34:55.1,Previous Tag: 17296E
10555,34:55.5,New Tag: 20024BGG
10555,35:28.9,Previous Tag: 20024BGG
10555,35:29.4,New Tag: 20024BG
10663,37:51.1,New Tag: 21076S
10664,40:24.1,New Tag: 19226A
10665,41:09.2,New Tag: 19226B
10666,44:10.3,New Tag: 19069AG
10667,45:03.8,New Tag: 19069BG
10668,47:35.7,New Tag: 19005A
10669,48:12.1,New Tag: 19005B
10670,51:57.2,New Tag: 15036A
10671,52:26.7,New Tag: 15036B
10601,55:41.9,Previous Tag: 16104A
10601,55:42.2,New Tag: 16104AR
10672,58:44.5,New Tag: 19089A
10673,59:43.1,New Tag: 19089B
10674,02:41.4,New Tag: 19179A
10675,03:24.5,New Tag: 19179B
7075,06:51.0,Previous EID: 964001027783895
7075,06:51.3,New EID: 964001040249143
10676,07:47.6,New Tag: 20216A
10677,08:18.1,New Tag: 20216B
10678,10:47.7,New Tag: 21027CR
10679,15:40.1,New Tag: 20019CR
10680,16:34.1,New Tag: 20019D
10681,19:23.8,New Tag: 20019E
10682,22:28.2,New Tag: 19125A
10683,23:10.3,New Tag: 19125B
7285,36:43.7,Previous EID: 964001027784189
7285,36:43.9,New EID: 964001040249151
10686,38:13.8,New Tag: 20009A
10687,39:02.5,New Tag: 20009B
10688,47:43.8,New Tag: 19072A
10689,48:32.9,New Tag: 19072B
10690,52:16.4,New Tag: 18131A
10691,53:27.2,New Tag: 18131B
10692,55:52.9,New Tag: 20021A
10693,56:39.7,New Tag: 20021B
10694,02:30.5,New Tag: 17650S
10695,05:11.3,New Tag: 19129A
10077,06:28.3,Previous Tag: 20055A
10077,06:28.6,New Tag: 19129BG
10696,09:59.1,New Tag: 21054A
10697,10:35.2,New Tag: 21054B
10698,12:40.8,New Tag: 21077A
10699,13:32.3,New Tag: 21077B
10700,15:58.7,New Tag: 20078A
10701,17:23.1,New Tag: 20078B
10702,20:16.6,New Tag: 17609A
10703,20:49.2,New Tag: 17609B
10702,20:59.4,Previous Tag: 17609A
10702,20:59.7,New Tag: 17604A
10703,21:05.2,Previous Tag: 17609B
10703,21:05.8,New Tag: 17604B
10704,25:05.4,New Tag: 17278A
10705,26:31.6,New Tag: 17278B
10706,31:17.0,New Tag: 16273S
10707,45:53.5,New Tag: 20217A
10551,47:27.3,Previous Tag: 21071D
10551,47:27.7,New Tag: 2027BG
10708,51:48.0,New Tag: 16261A
10709,53:49.0,New Tag: 16261BG
10710,58:34.0,New Tag: 15028A
10711,00:06.3,New Tag: 15028B
10712,02:31.1,New Tag: 20177A
10713,03:12.6,New Tag: 20177B
10714,05:50.4,New Tag: 17143A
10715,06:35.2,New Tag: 17143B
10716,54:37.9,New Tag: 18115A
10717,55:36.0,New Tag: 18115B
10718,59:18.5,New Tag: 20120S
10719,00:58.1,New Tag: 20104S
10720,06:18.0,New Tag: 17082S
10721,08:56.2,New Tag: 19160S
10722,11:07.5,New Tag: 21069S
10723,13:34.0,New Tag: 19138A
10724,14:12.1,New Tag: 19138B
10725,17:07.3,New Tag: 20171A
10726,18:01.1,New Tag: 20171B
10727,19:52.2,New Tag: 21028A
10728,20:39.7,New Tag: 21028B
10729,23:01.4,New Tag: 20018C
10730,24:01.5,New Tag: 20018DR
10731,24:43.5,New Tag: 20018E
10732,26:17.2,New Tag: 15141S
10733,28:44.6,New Tag: 20117A
10734,29:55.2,New Tag: 20117B
10735,31:44.4,New Tag: 20048A
10736,32:20.6,New Tag: 20048B
10737,34:54.9,New Tag: 20199S
10738,38:14.4,New Tag: 19130A
10739,39:01.2,New Tag: 19130B
10740,41:34.3,New Tag: 20131A
10741,42:32.0,New Tag: 20131B
10742,45:07.2,New Tag: 18080A
10743,45:55.6,New Tag: 18080B
10744,49:18.2,New Tag: 20101A
10745,50:33.3,New Tag: 20101B
10746,54:19.3,New Tag: 19116A
10747,55:02.2,New Tag: 19116B
10748,57:58.5,New Tag: 19102A
10749,58:32.7,New Tag: 19102B
10750,02:23.8,New Tag: 19038A
10751,02:50.3,New Tag: 19038B
10752,05:01.5,New Tag: 20219A
10753,06:05.3,New Tag: 20219B
10754,08:17.7,New Tag: 19200A
10755,09:51.9,New Tag: 19200B
10756,11:45.4,New Tag: 18277A
10757,12:46.6,New Tag: 18277B
10758,16:16.6,New Tag: 21068A
10759,18:00.1,New Tag: 21068B
10760,19:52.6,New Tag: 21023A
10761,20:22.2,New Tag: 21023B
10762,23:20.0,New Tag: 19031A
10763,24:18.2,New Tag: 19031B
10764,26:55.8,New Tag: 20119A
10765,27:28.9,New Tag: 20119B
10766,30:49.3,New Tag: 20105A
10767,31:43.6,New Tag: 20105B
10768,34:24.9,New Tag: 19183AG
10769,36:09.9,New Tag: 19183B
10770,40:16.3,New Tag: 19114S
10775,27:52.6,New Tag: 20223A
9927,29:22.2,Previous Tag: 19198B
9927,29:22.6,New Tag: 20223BG
10776,32:13.8,New Tag: 20225A
10777,34:01.7,New Tag: 20225B
10778,38:32.0,New Tag: 19146A
10779,39:37.3,New Tag: 19146B
7790,44:58.7,Previous Tag: OR02239
7790,44:59.0,New Tag: 21093
10780,46:54.5,New Tag: 21093A
10781,47:43.8,New Tag: 21093B
10782,53:57.8,New Tag: 17092S
10783,56:06.7,New Tag: 20073S
10784,58:12.9,New Tag: 20121A
10785,58:42.4,New Tag: 20121B
10786,02:30.4,New Tag: 16124S
10787,04:52.5,New Tag: 20246C
10788,06:28.5,New Tag: 20246D
10789,07:14.8,New Tag: 20246ER
10790,09:54.6,New Tag: 17139A
10791,10:48.8,New Tag: 17139B
10792,14:08.3,New Tag: 20041S
10793,16:34.9,New Tag: 19025A
10794,17:07.2,New Tag: 19025B
10795,22:38.2,New Tag: 19066A
10796,23:05.5,New Tag: 19066B
10797,25:40.3,New Tag: 19027A
10798,26:12.2,New Tag: 19027B
10799,30:10.1,New Tag: 20087S
10800,32:26.8,New Tag: 20153A
10640,33:30.8,Previous Tag: 20129B
10640,33:31.1,New Tag: 20153BG
10801,38:16.1,New Tag: 19161S
8411,41:24.9,Previous Tag: OR02242
8411,41:25.2,New Tag: 21092
10802,42:09.3,New Tag: 21092A
10803,42:56.9,New Tag: 21092B
10804,51:17.8,New Tag: 19152A
10805,52:01.9,New Tag: 19152B
10806,52:41.6,New Tag: 19152DR
10807,55:39.8,New Tag: 20144A
10808,56:16.6,New Tag: 20144B
10810,50:34.7,New Tag: 17277A
10811,51:42.7,New Tag: 17277B
8699,53:22.8,Previous Tag: OR02115
8699,53:23.1,New Tag: 22191
10812,53:59.9,New Tag: 22191S
10813,57:10.0,New Tag: 18221S
10814,59:31.6,New Tag: 19075A
10815,00:35.4,New Tag: 19075B
10816,02:38.6,New Tag: 17606A
10817,03:38.2,New Tag: 17606B
10818,05:28.4,New Tag: 21026A
10819,06:29.0,New Tag: 21026B
10820,08:09.4,New Tag: 19201S
10821,09:36.2,New Tag: 20145A
10822,10:32.2,New Tag: 20145B
10823,13:04.6,New Tag: 17039A
10824,13:42.7,New Tag: 17039B
10825,16:17.5,New Tag: 19099S
10826,18:16.2,New Tag: 20086S
10827,20:13.2,New Tag: 20084A
10828,21:08.2,New Tag: 20084B
10829,24:50.7,New Tag: 19085A
10830,25:40.8,New Tag: 19085B
10831,27:40.2,New Tag: 19153C
10832,28:41.0,New Tag: 19153D
10833,29:29.2,New Tag: 19153E
10834,32:26.5,New Tag: 18043A
10835,33:01.2,New Tag: 18043B
10836,34:20.8,New Tag: 18291S
10837,36:00.4,New Tag: 19235A
10838,37:36.4,New Tag: 19235B
6670,39:23.5,Previous EID: 964001027783161
6670,39:23.7,New EID: 964001040249301
10839,41:13.1,New Tag: 20193S
10840,42:46.9,New Tag: 17130S
10841,40:42.9,New Tag: 17392A
10842,43:02.8,New Tag: 17392B
4440,51:02.3,Previous EID: 964001016062557
4440,51:02.6,New EID: 964001040249305
10843,53:56.3,New Tag: 19234A
10844,55:13.8,New Tag: 19234B
10845,59:34.3,New Tag: 17335S
10846,10:38.9,New Tag: 19230A
10847,11:34.9,New Tag: 19230B
3298,12:40.8,Previous EID: 964001009987548
3298,12:41.1,New EID: 964001040249311
9601,45:45.0,died no death info
10848,20:10.8,New Tag: 17059A
10849,23:11.1,New Tag: 17059B
10356,49:07.0,check tag should be 17115AG
10850,09:29.3,New Tag: 19122SR
10851,13:10.2,New Tag: 17602SR
10853,30:27.5,New Tag: 20108AR
10854,31:18.0,New Tag: 20108BR
10855,33:31.5,New Tag: 15050S
10856,36:28.3,New Tag: 20126S
9916,32:02.0,Previous EID: 964001035780247
9916,32:02.0,New EID: 964001035780247
10858,33:11.1,New Tag: 20023A
10859,35:03.0,New Tag: 20023B
10860,46:06.0,New Tag: 21064S
10861,49:28.1,New Tag: 16093S
10291,24:33.9,1/2cc excede
10862,45:29.9,New Tag: 18161C
10863,46:43.0,New Tag: 18161D
10864,47:56.3,New Tag: 18161E
10865,56:08.6,New Tag: 20102AA
10865,56:14.8,Previous Tag: 20102AA
10865,56:15.1,New Tag: 20102A
10866,01:27.3,New Tag: 20102B
10867,06:59.7,New Tag: 19241A
10868,08:07.9,New Tag: 19241B
10642,20:47.3,Previous Tag: 18136BR
10642,20:47.7,New Tag: 17165BG
10641,25:54.8,Previous Tag: 18136A
10641,25:55.1,New Tag: 17165AG
10869,30:06.4,New Tag: 18075A
10870,31:25.1,New Tag: 18075B
10343,08:24.0,Robber Babby
9965,54:42.7,Fish teet test
9110,31:53.0,Head stuck in hole on range
10868,13:32.6,Bottle baby
9770,14:03.8,Only one kidney infection
3903,53:45.0,died 7/13/23  weak
5175,42:09.1,Weaning group 8/9/23
7572,42:49.4,Weaning group 8/9/23
7572,42:50.3,Weaning group 8/9/23
7089,43:15.4,Weaning group 8/9/23
7089,43:16.3,Weaning group 8/9/23
7608,44:30.5,Weaning group 8/9/23
3202,45:07.0,Weaning group 8/9/23
3772,45:21.2,Weaning group 8/9/23
10700,50:04.9,Weaning group 8/9/23
10700,51:17.5,pepto
10796,52:15.3,Weaning group 8/9/23
10724,52:33.8,Weaning group 8/9/23
10531,53:19.2,Weaning group 8/9/23
10724,53:59.2,Buck prospct
9920,54:18.8,Weaning group 8/9/23
10170,54:32.5,Weaning group 8/9/23
10007,55:18.7,Weaning group 8/9/23
10491,55:29.4,Weaning group 8/9/23
10821,55:55.9,Weaning group 8/9/23
10315,56:18.9,Weaning group 8/9/23
10315,56:44.5,Buck prospect
9861,56:50.2,Weaning group 8/9/23
10822,57:06.0,Weaning group 8/9/23
10439,57:33.8,Weaning group 8/9/23
10027,57:51.3,Weaning group 8/9/23
10647,58:12.3,Weaning group 8/9/23
10592,58:25.5,Weaning group 8/9/23
10750,00:00.6,Weaning group 8/9/23
10314,00:18.8,Weaning group 8/9/23
10416,00:31.7,Weaning group 8/9/23
10654,00:40.1,Weaning group 8/9/23
7286,01:09.5,Weaning group 8/9/23
5245,01:24.7,Weaning group 8/9/23
5245,01:25.9,Weaning group 8/9/23
10485,04:30.1,Weaning group 8/9/23
10320,05:05.7,Weaning group 8/9/23
10292,05:20.4,Weaning group 8/9/23
10568,05:33.6,Weaning group 8/9/23
10176,05:46.1,Weaning group 8/9/23
10100,06:14.6,Weaning group 8/9/23
10489,06:33.3,Weaning group 8/9/23
4406,07:04.9,Weaning group 8/9/23
4406,07:05.9,Weaning group 8/9/23
10826,07:34.8,Weaning group 8/9/23
9898,07:49.1,Weaning group 8/9/23
10567,08:21.4,Weaning group 8/9/23
10294,08:37.4,Weaning group 8/9/23
10470,08:52.0,Weaning group 8/9/23
10470,09:06.7,Bucknprospct
10458,09:20.1,Weaning group 8/9/23
10529,09:31.1,Weaning group 8/9/23
9898,09:43.5,Weaning group 8/9/23
5188,10:16.7,Weaning group 8/9/23
10070,10:29.3,Weaning group 8/9/23
9942,11:02.9,Weaning group 8/9/23
10410,13:01.4,Weaning group 8/9/23
10140,13:25.0,Weaning group 8/9/23
10001,13:45.5,Weaning group 8/9/23
10613,13:58.9,Weaning group 8/9/23
10375,14:12.2,Weaning group 8/9/23
10791,14:24.7,Weaning group 8/9/23
10562,14:56.5,Weaning group 8/9/23
10620,15:24.0,Weaning group 8/9/23
10504,15:38.9,Weaning group 8/9/23
10768,15:48.9,Weaning group 8/9/23
10130,16:01.6,Weaning group 8/9/23
10824,16:27.2,Weaning group 8/9/23
7133,16:37.2,Weaning group 8/9/23
10703,16:48.4,Weaning group 8/9/23
10777,19:01.3,Weaning group 8/9/23
6892,19:18.6,Weaning group 8/9/23
4171,19:30.5,Weaning group 8/9/23
4171,19:31.4,Weaning group 8/9/23
9940,20:13.7,Weaning group 8/9/23
5817,21:02.1,Weaning group 8/9/23
10795,23:04.0,Weaning group 8/9/23
10795,23:15.8,Buck prospect
9909,23:31.3,Weaning group 8/9/23
9909,23:46.2,Buck prospect
10400,24:15.8,Weaning group 8/9/23
10448,24:25.8,Weaning group 8/9/23
10595,24:34.0,Weaning group 8/9/23
